X,Y,Z,R,P,Y,Training epochs,Score,Max    possible,Percentage,Difference
0.0,0.0,1.0,-0.1,-0.1,-0.1,1000000.0,1.0,1000000.0,69.8669061243534,474,0.14739853612732787,404.1330938756466
0.0,0.0,1.0,-0.1,-0.1,0.0,1000000.0,1.0,1000000.0,69.86652424931526,474,0.14739773048378746,404.13347575068474
0.0,0.0,1.0,-0.1,-0.1,0.1,1000000.0,1.0,1000000.0,69.85317671895027,474,0.14736957113702587,404.1468232810497
0.0,0.0,1.0,-0.1,0.0,-0.1,1000000.0,1.0,1000000.0,83.34163692593575,474,0.17582623824037077,390.65836307406425
0.0,0.0,1.0,-0.1,0.0,0.0,1000000.0,1.0,1000000.0,83.24613030254841,474,0.17562474747373083,390.7538696974516
0.0,0.0,1.0,-0.1,0.0,0.1,1000000.0,1.0,1000000.0,83.12179849594831,474,0.17536244408427915,390.8782015040517
0.0,0.0,1.0,-0.1,0.1,-0.1,1000000.0,1.0,1000000.0,69.8704097867012,474,0.14740592782004472,404.1295902132988
0.0,0.0,1.0,-0.1,0.1,0.0,1000000.0,1.0,1000000.0,69.87269011735916,474,0.14741073864421764,404.1273098826408
0.0,0.0,1.0,-0.1,0.1,0.1,1000000.0,1.0,1000000.0,69.86561983823776,474,0.14739582244353958,404.13438016176224
0.0,0.0,1.0,0.0,-0.1,-0.1,1000000.0,1.0,1000000.0,83.23389370441437,474,0.1755989318658531,390.76610629558564
0.0,0.0,1.0,0.0,-0.1,0.0,1000000.0,1.0,1000000.0,83.13713217526674,474,0.17539479361870622,390.86286782473326
0.0,0.0,1.0,0.0,-0.1,0.1,1000000.0,1.0,1000000.0,83.24494601786137,474,0.17562224898282988,390.75505398213863
0.0,0.0,1.0,0.0,0.0,-0.1,1000000.0,1.0,1000000.0,483.8185689210892,474,1.0207142804242388,-9.818568921089195
0.0,0.0,1.0,0.0,0.0,0.0,1000000.0,1.0,2000000.0,480.22986216545104,474,1.0131431691254242,-6.229862165451038
0.0,0.0,1.0,0.0,0.0,0.1,1000000.0,1.0,1000000.0,475.2174941539764,474,1.0025685530674608,-1.2174941539764177
0.0,0.0,1.0,0.0,0.1,-0.1,1000000.0,1.0,1000000.0,83.33728671371937,474,0.17581706057746702,390.6627132862806
0.0,0.0,1.0,0.0,0.1,0.0,1000000.0,1.0,1000000.0,83.27773030698299,474,0.17569141414975314,390.722269693017
0.0,0.0,1.0,0.0,0.1,0.1,1000000.0,1.0,1000000.0,83.31025752425194,474,0.17576003697099565,390.68974247574806
0.0,0.0,1.0,0.1,-0.1,-0.1,1000000.0,1.0,1000000.0,69.8515614271164,474,0.14736616334834682,404.1484385728836
0.0,0.0,1.0,0.1,-0.1,0.0,1000000.0,1.0,1000000.0,69.84644705057144,474,0.14735537352441233,404.15355294942856
0.0,0.0,1.0,0.1,-0.1,0.1,1000000.0,1.0,1000000.0,69.86785090565681,474,0.1474005293368287,404.13214909434316
0.0,0.0,1.0,0.1,0.0,-0.1,1000000.0,1.0,1000000.0,78.49989284574986,474,0.16561158828217268,395.50010715425014
0.0,0.0,1.0,0.1,0.0,0.0,1000000.0,1.0,1000000.0,83.14151829481125,474,0.17540404703546678,390.85848170518875
0.0,0.0,1.0,0.1,0.0,0.1,1000000.0,1.0,1000000.0,83.25503685772419,474,0.17564353767452362,390.7449631422758
0.0,0.0,1.0,0.1,0.1,-0.1,1000000.0,1.0,1000000.0,69.86053448915482,474,0.1473850938589764,404.1394655108452
0.0,0.0,1.0,0.1,0.1,0.0,1000000.0,1.0,1000000.0,69.87009626626968,474,0.1474052663845352,404.1299037337303
0.0,0.0,1.0,0.1,0.1,0.1,1000000.0,1.0,1000000.0,69.7936233639717,474,0.14724393114761963,404.20637663602827
